cliente;loja;valor
16849;432;3.10
16849;432;19.90
16849;432;14.90
16849;432;22.40
16849;432;20.90
16849;432;22.40
16849;432;17.90
16849;432;22.40
16849;432;20.80
16849;432;19.90
16849;432;20.80
16849;432;20.90
16849;432;22.40
16849;432;22.40
16849;432;15.90
16849;432;22.30
16849;432;19.90
16849;432;20.90
16849;432;20.80
16849;432;20.00
16849;432;22.40
16849;432;20.90
16849;432;20.90
16849;432;46.00
16849;432;15.90
16849;432;22.30
16849;432;20.80
16849;432;19.40
16849;432;20.80
16849;432;20.00
16849;432;20.80
16849;432;22.30
16849;432;22.40
16849;432;22.30
16849;432;16.90
16849;432;16.90
16849;432;15.90
16849;432;22.40
16849;432;15.90
16849;432;21.90
16849;432;20.80
16849;432;22.40
16849;432;20.90
16849;432;17.70
16849;432;22.40
16849;432;20.80
16849;432;20.80
16849;432;20.80
16849;432;20.00
16849;432;41.30
19971;432;46.00
19971;432;16.90
19971;432;119.00
19971;432;56.80
19971;432;28.70
19971;432;69.70
19971;432;21.90
19971;432;55.00
19971;432;19.90
19971;432;22.90
19971;432;74.70
20327;432;47.30
20327;432;0.00
20327;432;13.00
20327;432;25.30
20327;432;45.30
20327;432;27.40
20327;432;40.00
20327;432;47.30
20327;432;36.80
20327;432;20.50
20327;432;39.80
20327;432;50.80
20327;432;42.90
20327;432;54.80
20327;432;34.50
20327;432;40.90
20327;432;40.00
20327;432;47.00
20327;432;39.80
20327;432;50.80
20327;432;47.30
20327;432;47.40
21971;432;46.00
21971;432;42.00
21971;432;46.00
21971;432;11.00
21971;432;37.80
21971;432;37.00
21971;432;46.00
21971;432;42.00
21971;432;43.00
21971;432;21.90
21971;432;52.50
21971;432;30.00
21971;432;52.40
21971;432;40.00
21971;432;40.00
21971;432;20.90
21971;432;13.00
21971;432;53.00
21971;432;40.00
21971;432;42.00
21971;432;50.40
21971;432;47.00
21971;432;30.00
21971;432;20.90
21971;432;40.00
21971;432;37.00
21971;432;37.00
21971;432;19.90
21971;432;37.80
21971;432;46.00
21971;432;39.80
21971;432;25.30
21971;432;47.30
22254;432;32.00
22254;432;27.30
22254;432;21.00
22254;432;13.00
22254;432;27.40
22254;432;35.00
22254;432;34.90
22254;432;28.90
22254;432;19.40
22254;432;34.90
23075;432;26.30
23075;432;39.80
23075;432;41.80
23075;432;26.00
23075;432;41.80
23075;432;50.50
23075;432;42.80
23075;432;39.80
23075;432;39.80
23075;432;49.50
23075;432;43.10
23075;432;41.80
23075;432;23.20
23075;432;41.80
23075;432;39.80
23075;432;53.60
23075;432;58.70
23075;432;21.90
23075;432;41.80
23075;432;43.80
23075;432;41.80
23075;432;25.20
23075;432;48.50
23075;432;39.80
23075;432;39.80
23075;432;41.80
23075;432;23.20
23075;432;43.80
23075;432;7.50
23075;432;49.20
23075;432;45.10
23075;432;41.80
23075;432;62.70
23075;432;42.80
23075;432;16.00
23075;432;42.80
23075;432;41.80
23075;432;42.80
23075;432;48.00
23075;432;43.80
23075;432;42.80
23075;432;41.80
23075;432;45.80
23075;432;39.80
23075;432;39.80
23853;432;40.00
23853;432;37.50
23853;432;44.50
23853;432;46.00
23853;432;43.10
23853;432;31.00
23853;432;29.00
23853;432;40.00
23853;432;59.00
23853;432;43.10
23853;432;46.00
23853;432;60.00
23853;432;26.00
23853;432;43.00
23853;432;59.00
23853;432;20.00
23853;432;62.00
23853;432;59.00
23853;432;46.00
23853;432;46.00
25314;432;25.90
25314;432;38.50
25314;432;34.40
25314;432;23.30
25314;432;24.70
25314;432;13.00
25314;432;21.90
25314;432;25.00
25314;432;17.90
25314;432;13.00
25314;432;17.90
25314;432;2.00
25314;432;23.30
25314;432;17.90
25314;432;17.90
25314;432;47.40
25314;432;26.60
25314;432;18.90
25314;432;20.00
25314;432;46.00
25314;432;23.30
25314;432;25.90
25314;432;25.90
25314;432;0.00
25314;432;28.40
25314;432;24.90
25314;432;17.90
25314;432;0.00
25314;432;25.30
25314;432;29.60
25314;432;23.30
25314;432;35.40
25314;432;29.20
25314;432;31.30
25314;432;16.90
25314;432;21.20
25314;432;23.30
25314;432;21.20
25314;432;27.40
25314;432;34.90
25314;432;26.30
25314;432;33.90
25314;432;31.30
25314;432;31.30
25314;432;29.90
25314;432;23.30
25314;432;38.90
25314;432;25.90
25314;432;138.00
25314;432;25.30
25314;432;27.30
25314;432;27.90
25314;432;22.30
25314;432;33.90
25314;432;17.90
25314;432;29.20
25314;432;46.00
25314;432;7.50
25314;432;25.90
25314;432;45.80
25314;432;17.90
25314;432;31.30
25314;432;23.30
25314;432;47.30
25314;432;30.90
25314;432;33.90
25314;432;17.90
25314;432;39.80
25314;432;27.30
25314;432;66.50
25314;432;27.90
25314;432;22.50
25314;432;25.90
25314;432;33.30
25314;432;31.30
25314;432;23.30
25314;432;25.90
25314;432;24.90
25314;432;45.20
25314;432;35.40
25314;432;17.90
25314;432;40.80
25314;432;27.30
25314;432;23.30
25314;432;31.30
25314;432;17.70
25314;432;31.30
25314;432;17.90
25314;432;29.20
25314;432;31.30
25314;432;13.00
25314;432;23.30
25314;432;31.30
25314;432;21.90
25314;432;22.40
25314;432;14.00
25314;432;31.30
25314;432;16.90
25314;432;10.00
25314;432;17.90
25314;432;23.20
25314;432;31.90
25314;432;17.90
25314;432;3031.30
25314;432;31.30
25314;432;25.90
25314;432;17.90
25314;432;17.90
25314;432;17.90
25314;432;31.30
25314;432;24.70
25314;432;23.30
25314;432;20.90
25314;432;20.90
25404;432;30.70
25404;432;53.60
25404;432;55.70
25404;432;53.70
25404;432;58.00
25404;432;54.60
25404;432;50.60
25404;432;55.70
25404;432;53.60
25404;432;51.70
27546;432;53.80
27546;432;17.90
27546;432;38.80
27546;432;17.90
27546;432;20.90
27546;432;38.80
27546;432;46.00
27546;432;22.80
27546;432;20.90
27546;432;56.70
27546;432;22.80
27546;432;26.30
27546;432;19.50
27546;432;28.90
27546;432;54.00
27546;432;20.90
27546;432;56.70
27546;432;11.00
27546;432;20.90
27546;432;17.90
132416;432;26.00
132416;432;43.20
132416;432;26.00
132416;432;39.20
132416;432;43.20
132416;432;39.30
132416;432;39.20
132416;432;39.20
132416;432;39.20
132416;432;40.90
132416;432;26.00
132416;432;30.00
132416;432;43.30
132416;432;26.00
132416;432;38.90
132416;432;39.50
132416;432;26.00
132416;432;42.20
132416;432;26.00
132416;432;45.20
132416;432;43.30
25314;435;29.40
25314;435;15.39
25314;435;16.18
25314;435;33.73
25314;435;82.86
25314;435;23.93
25314;435;23.37
25314;435;19.79
25314;435;86.33
25314;435;72.60
25314;435;0.00
25314;435;45.95
25314;435;52.92
25314;435;24.29
25314;435;48.20
25314;435;28.50
25314;435;59.48
25314;435;20.34
25314;435;16.18
25314;435;29.91
25314;435;68.59
25314;435;29.06
25314;435;34.36
25314;435;32.91
25314;435;70.83
25314;435;20.62
25314;435;45.60
25314;435;37.61
25314;435;23.93
25314;435;44.53
25314;435;59.40
25314;435;24.58
25314;435;30.45
25314;435;51.32
25314;435;51.32
25314;435;54.17
25314;435;19.80
25314;435;60.57
25314;435;18.15
25314;435;73.42
25314;435;19.80
25314;435;28.60
25314;435;39.66
25314;435;17.32
25314;435;67.93
25314;435;10.72
25314;435;51.32
33416;435;32.00
33416;435;23.32
33416;435;23.82
33416;435;23.59
33416;435;31.71
33416;435;19.45
33416;435;30.00
33416;435;30.39
33416;435;14.81
33416;435;18.20
33416;435;21.65
33416;435;17.93
33416;435;24.50
33416;435;29.97
33416;435;37.12
33416;435;0.00
33416;435;21.65
33416;435;26.78
33416;435;24.61
33416;435;28.50
33416;435;27.85
33416;435;25.50
33416;435;22.11
33416;435;26.94
33416;435;30.57
33416;435;34.19
33416;435;24.16
33416;435;16.52
33416;435;24.02
33416;435;33.16
33416;435;28.86
33416;435;32.33
33416;435;37.12
33416;435;27.50
33416;435;66.18
33416;435;30.39
44868;435;32.86
44868;435;0.00
44868;435;27.77
44868;435;26.81
44868;435;13.00
44868;435;26.14
44868;435;13.00
44868;435;32.00
44868;435;28.01
44868;435;23.92
44868;435;22.54
125748;435;60.40
125748;435;30.03
125748;435;30.20
125748;435;20.06
125748;435;73.33
125748;435;66.53
125748;435;68.50
125748;435;58.04
125748;435;43.54
125748;435;36.58
125748;435;37.36
125748;435;50.86
125748;435;21.94
125748;435;37.88
125748;435;24.89
125748;435;23.36
125748;435;67.38
125748;435;18.28
125748;435;44.48
125748;435;70.51
125748;435;21.94
125748;435;28.56
125748;435;25.12
125748;435;32.21
16654;442;59.07
16654;442;81.18
16654;442;87.83
16654;442;156.97
16654;442;89.48
16654;442;109.34
16654;442;98.56
16654;442;146.08
16654;442;92.73
16654;442;75.68
16654;442;88.44
16654;442;65.83
16654;442;91.08
16654;442;105.27
16654;442;92.07
16654;442;86.24
25314;443;22.00
25314;443;23.00
25314;443;47.00
25314;443;47.00
25314;443;47.00
25314;443;97.00
25314;443;47.00
25314;443;119.00
25314;443;23.00
25314;443;50.00
25314;443;50.00
25314;443;73.00
25314;443;47.00
25314;443;22.00
25314;443;94.00
25314;443;50.00
25314;443;65.00
25314;443;50.00
25314;443;47.00
25314;443;23.00
25314;443;22.00
25314;443;72.00
25314;443;22.00
25314;443;46.00
25314;443;44.00
25314;443;47.00
25314;443;47.00
25314;443;297.00
25314;443;28.00
25314;443;23.00
25314;443;22.00
25314;443;50.00
25314;443;22.00
25314;443;23.00
25314;443;50.00
25314;443;23.00
25314;443;44.00
25314;443;68.00
25314;443;25.00
25314;443;47.00
25314;443;22.00
25314;443;22.00
25314;443;47.00
25314;443;22.00
25314;443;22.00
25314;443;30.00
25314;443;44.00
25314;443;22.00
25314;443;46.00
25314;443;149.00
25314;443;25.00
25314;443;25.00
25314;443;47.00
25314;443;22.00
25314;443;244.00
25314;443;23.00
25314;443;23.00
25314;443;22.50
25314;443;22.00
25314;443;194.00
25314;443;50.00
25314;443;47.00
44683;443;547.60
44683;443;664.00
44683;443;585.40
44683;443;647.00
44683;443;595.30
44683;443;616.00
44683;443;522.40
44683;443;647.00
44683;443;697.90
44683;443;693.00
44683;443;664.00
44868;443;54.00
44868;443;207.00
44868;443;57.00
44868;443;266.00
44868;443;105.00
44868;443;333.00
44868;443;105.00
44868;443;27.00
44868;443;183.00
44868;443;570.00
44868;443;30.00
44868;443;50.00
44868;443;0.00
44868;443;50.00
44868;443;135.00
44868;443;525.00
44868;443;20.00
44868;443;20.00
44868;443;180.00
44868;443;349.00
44868;443;57.00
44868;443;40.00
44868;443;230.00
44868;443;105.00
44868;443;126.00
44868;443;105.00
44868;443;77.00
128031;447;871.00
128031;447;1170.00
128031;447;180.00
128031;447;294.00
128031;447;190.00
128031;447;310.00
128031;447;285.00
128031;447;200.00
128031;447;70.00
128031;447;614.60
25343;448;129.99
25343;448;139.99
25343;448;299.97
25343;448;139.99
25343;448;169.98
25343;448;89.98
25343;448;79.99
25343;448;449.97
25343;448;0.00
25343;448;449.97
25343;448;169.99
25343;448;39.99
25343;448;99.98
25343;448;449.97
25343;448;280.00
25343;448;229.98
25343;448;239.99
25343;448;89.99
25343;448;229.97
46481;506;98.80
46481;506;170.80
46481;506;179.80
46481;506;279.70
46481;506;78.70
46481;506;89.90
46481;506;39.80
46481;506;267.30
46481;506;79.70
46481;506;93.60
46488;506;219.50
46488;506;79.90
46488;506;115.80
46488;506;169.80
46488;506;285.80
46488;506;167.80
46488;506;449.70
46488;506;99.80
46488;506;45.80
46488;506;59.80
46488;506;449.91
37781;515;14.54
37781;515;85.39
37781;515;196.33
37781;515;25.52
37781;515;65.57
37781;515;75.80
37781;515;27.97
37781;515;168.21
37781;515;109.73
37781;515;154.26
37781;515;75.76
37781;515;77.39
37781;515;125.92
37781;515;36.85
37781;515;62.49
37781;515;28.00
37781;515;34.93
37781;515;36.85
48792;515;15.65
48792;515;80.82
48792;515;15.07
48792;515;34.98
48792;515;0.00
48792;515;67.05
48792;515;47.83
48792;515;8.51
48792;515;19.69
48792;515;6.50
48792;515;39.44
48792;515;36.35
48792;515;15.50
48792;515;5.50
48792;515;23.45
48792;515;49.22
36366;519;5.30
36366;519;10.00
36366;519;5.30
36366;519;9.50
36366;519;0.00
36366;519;14.50
36366;519;12.00
36366;519;6.50
36366;519;5.30
36366;519;32.90
36366;519;6.50
36366;519;7.80
36366;519;10.00
36366;519;5.30
36366;519;5.00
36366;519;6.50
36366;519;5.30
36366;519;9.50
36366;519;2.80
36366;519;6.50
36366;519;10.60
36366;519;13.00
36366;519;10.50
36366;519;15.00
36366;519;6.50
36366;519;6.50
36366;519;5.30
36366;519;18.00
36366;519;5.00
36366;519;19.50
36366;519;5.30
36366;519;5.30
38352;519;44.50
38352;519;25.00
38352;519;0.00
38352;519;30.00
38352;519;31.50
38352;519;25.00
38352;519;35.00
38352;519;29.50
38352;519;62.50
38352;519;34.85
38352;519;38.60
38352;519;50.00
38352;519;55.80
38352;519;40.00
38352;519;25.00
38352;519;30.00
38352;519;42.75
38352;519;62.10
34718;520;16.99
34718;520;16.99
34718;520;20.99
34718;520;16.99
34718;520;13.00
34718;520;13.00
34718;520;16.99
34718;520;16.99
34718;520;16.99
34718;520;18.99
34357;521;15.90
34357;521;20.90
34357;521;13.91
34357;521;21.90
34357;521;47.73
34357;521;21.90
34357;521;14.90
34357;521;23.90
34357;521;29.80
34357;521;28.80
34357;521;16.91
34357;521;32.80
34357;521;19.90
48058;521;10.91
48058;521;10.91
48058;521;10.01
48058;521;10.91
48058;521;10.90
48058;521;10.90
48058;521;10.00
48058;521;13.50
48058;521;10.91
48058;521;10.91
48058;521;10.90
48058;521;10.91
48058;521;14.31
48058;521;10.91
48058;521;10.00
122603;521;18.91
122603;521;17.31
122603;521;17.31
122603;521;22.31
122603;521;25.90
122603;521;22.31
122603;521;13.91
122603;521;22.31
122603;521;28.90
122603;521;22.31
122603;521;36.22
122603;521;22.90
122603;521;20.90
122603;521;17.31
122603;521;20.90
122603;521;22.31
122603;521;18.90
122603;521;22.31
122603;521;25.90
122603;521;20.31
122603;521;25.90
122603;521;22.31
122603;521;22.31
122603;521;13.91
136251;521;13.51
136251;521;13.91
136251;521;10.91
136251;521;13.91
136251;521;13.91
136251;521;13.91
136251;521;13.91
136251;521;10.90
136251;521;13.91
136251;521;13.90
136251;521;13.51
136251;521;13.91
136251;521;13.91
136251;521;10.91
137341;521;12.70
137341;521;20.30
137341;521;12.70
137341;521;15.50
137341;521;12.70
137341;521;12.70
137341;521;12.70
137341;521;12.70
137341;521;10.91
137341;521;12.70
137341;521;12.70
137341;521;12.70
137341;521;12.70
137341;521;15.90
137341;521;10.90
137341;521;11.90
35864;525;34.51
35864;525;72.00
35864;525;13.00
35864;525;49.00
35864;525;0.00
35864;525;37.00
35864;525;50.00
35864;525;54.00
35864;525;51.01
35864;525;38.00
35864;525;35.00
35864;525;21.90
35864;525;50.50
35864;525;15.00
35864;525;54.00
35864;525;55.50
35864;525;28.00
35864;525;48.00
128080;525;38.00
128080;525;29.00
128080;525;55.90
128080;525;51.00
128080;525;51.00
128080;525;52.00
128080;525;38.00
128080;525;52.00
128080;525;40.00
128080;525;75.90
128080;525;44.00
33621;530;33.00
33621;530;29.00
33621;530;13.00
33621;530;19.90
33621;530;29.00
33621;530;46.80
33621;530;60.80
33621;530;12.00
33621;530;61.70
33621;530;32.40
33621;530;25.90
33898;530;6.00
33898;530;68.20
33898;530;51.80
33898;530;39.80
33898;530;33.90
33898;530;9.90
33898;530;5.50
33898;530;31.40
33898;530;29.90
33898;530;25.40
34687;530;8.00
34687;530;7.00
34687;530;31.40
34687;530;26.90
34687;530;33.40
34687;530;26.90
34687;530;6.00
34687;530;8.00
34687;530;26.90
34687;530;26.90
34687;530;26.90
34687;530;26.90
34848;530;19.90
34848;530;22.50
34848;530;0.00
34848;530;23.50
34848;530;0.00
34848;530;22.50
34848;530;26.00
34848;530;15.90
34848;530;49.00
34848;530;19.40
34848;530;22.50
34848;530;16.00
34848;530;19.40
36468;530;19.90
36468;530;19.90
36468;530;26.50
36468;530;45.00
36468;530;22.50
36468;530;22.50
36468;530;49.00
36468;530;19.90
36468;530;26.50
36468;530;45.00
36468;530;26.50
36468;530;26.50
36468;530;36.40
36468;530;19.90
36468;530;19.90
36468;530;25.90
45871;530;22.90
45871;530;0.00
45871;530;34.50
45871;530;0.00
45871;530;34.50
45871;530;0.00
45871;530;35.50
45871;530;35.50
45871;530;33.00
45871;530;0.00
45871;530;40.00
45871;530;40.00
45871;530;35.50
45871;530;31.80
45871;530;33.00
45871;530;33.00
45871;530;19.90
45871;530;9.90
45871;530;40.00
48762;530;0.00
48762;530;9.50
48762;530;9.50
48762;530;5.50
48762;530;9.90
48762;530;5.50
48762;530;19.40
48762;530;38.80
48762;530;9.50
48762;530;5.50
48762;530;9.90
48762;530;9.50
48762;530;5.50
48762;530;11.50
48762;530;23.90
48762;530;7.50
48762;530;12.00
48762;530;19.50
48762;530;8.00
48762;530;5.50
48762;530;18.40
46100;533;21.01
46100;533;21.00
46100;533;21.00
46100;533;21.00
46100;533;21.00
46100;533;21.00
46100;533;21.00
46100;533;21.00
46100;533;21.00
46100;533;21.00
46100;533;21.00
46100;533;21.00
46100;533;21.00
47747;533;30.90
47747;533;30.90
47747;533;30.90
47747;533;33.90
47747;533;26.40
47747;533;30.90
47747;533;30.90
47747;533;51.80
47747;533;30.90
47747;533;8.20
47747;533;18.00
47747;533;33.90
47747;533;30.90
47747;533;50.60
124444;533;16.00
124444;533;20.40
124444;533;20.40
124444;533;24.50
124444;533;21.90
124444;533;20.40
124444;533;24.50
124444;533;20.40
124444;533;20.40
124444;533;20.40
124444;533;17.90
124444;533;20.40
124444;533;24.90
124444;533;21.00
130559;533;27.10
130559;533;36.60
130559;533;27.10
130559;533;6.00
130559;533;27.10
130559;533;90.30
130559;533;27.10
130559;533;27.10
130559;533;27.10
130559;533;31.60
130559;533;27.10
130559;533;27.90
130559;533;27.10
130559;533;27.90
130559;533;27.90
130559;533;27.90
130559;533;27.10
108;537;14.50
108;537;15.19
108;537;13.63
108;537;14.75
108;537;15.59
108;537;11.06
108;537;16.77
108;537;18.86
108;537;20.37
108;537;24.53
108;537;12.83
108;537;11.65
108;537;14.17
108;537;21.46
108;537;7.12
108;537;8.72
33898;537;20.14
33898;537;17.77
33898;537;19.08
33898;537;20.82
33898;537;0.00
33898;537;0.00
33898;537;12.50
33898;537;9.03
33898;537;21.27
33898;537;11.84
33898;537;19.28
33898;537;16.70
33898;537;16.06
33898;537;24.03
33898;537;14.50
34289;537;47.82
34289;537;17.86
34289;537;29.85
34289;537;35.60
34289;537;76.84
34289;537;31.34
34289;537;16.78
34289;537;16.26
34289;537;44.88
34289;537;11.99
34289;537;9.05
34289;537;23.18
34289;537;35.60
34289;537;16.26
34289;537;12.32
34289;537;46.06
34289;537;34.47
34289;537;45.67
34289;537;16.49
34289;537;38.65
34289;537;16.01
34289;537;18.19
34289;537;42.67
34289;537;34.73
34289;537;15.26
34289;537;27.08
34289;537;26.16
34289;537;30.86
34289;537;20.40
34289;537;7.63
34289;537;30.46
34289;537;12.07
34289;537;59.48
34289;537;28.67
34289;537;63.38
34289;537;35.94
34289;537;12.41
34289;537;32.21
34289;537;15.59
34289;537;26.33
34289;537;31.90
34289;537;38.40
34289;537;13.84
34289;537;31.86
34289;537;23.18
34289;537;15.26
34289;537;48.05
34289;537;19.18
34289;537;17.44
34289;537;18.88
34289;537;30.60
34289;537;5.60
34289;537;13.46
34289;537;19.44
34289;537;29.00
34289;537;20.62
34289;537;19.89
35716;537;24.99
35716;537;26.71
35716;537;19.27
35716;537;21.10
35716;537;13.46
35716;537;25.69
35716;537;21.34
35716;537;27.69
35716;537;19.43
35716;537;25.67
35716;537;17.62
35716;537;15.28
35716;537;20.47
35716;537;19.76
35716;537;21.95
35716;537;22.54
35716;537;10.56
35716;537;27.89
35716;537;12.15
35716;537;17.17
35716;537;23.77
35716;537;0.00
35716;537;20.61
35716;537;16.89
35716;537;18.86
35716;537;29.50
35716;537;26.19
35716;537;28.14
38115;537;45.10
38115;537;34.21
38115;537;35.88
38115;537;40.68
38115;537;22.22
38115;537;32.69
38115;537;38.86
38115;537;33.64
38115;537;39.48
38115;537;26.13
44137;537;18.64
44137;537;15.75
44137;537;15.90
44137;537;21.02
44137;537;19.88
44137;537;12.28
44137;537;27.69
44137;537;26.98
44137;537;57.90
44137;537;18.90
44137;537;67.06
44137;537;31.85
47597;537;11.90
47597;537;9.99
47597;537;11.90
47597;537;11.90
47597;537;11.90
47597;537;9.99
47597;537;11.90
47597;537;9.99
47597;537;11.90
47597;537;9.99
47597;537;11.90
47597;537;11.90
49302;537;43.84
49302;537;48.53
49302;537;31.80
49302;537;48.87
49302;537;15.36
49302;537;50.51
49302;537;47.51
49302;537;14.13
49302;537;41.86
49302;537;31.80
49302;537;43.35
49302;537;20.58
49302;537;21.20
49302;537;15.45
49302;537;24.36
49302;537;37.80
49740;537;25.71
49740;537;26.65
49740;537;25.51
49740;537;5.80
49740;537;32.78
49740;537;23.01
49740;537;24.91
49740;537;26.31
49740;537;23.53
49740;537;30.00
49740;537;31.95
49740;537;5.80
49740;537;34.90
49740;537;27.09
49740;537;32.99
49740;537;27.00
49740;537;28.45
49740;537;35.96
49740;537;32.60
49740;537;33.75
49740;537;25.88
49740;537;29.43
49740;537;25.80
49740;537;37.46
49740;537;26.92
49740;537;29.24
49740;537;34.21
49740;537;25.35
49740;537;29.33
49740;537;30.82
49740;537;32.12
49740;537;27.52
49740;537;31.35
49740;537;23.94
49740;537;25.00
49740;537;29.35
49740;537;32.21
49740;537;25.44
49740;537;0.00
49740;537;23.32
49740;537;0.00
49740;537;28.11
49740;537;0.00
49740;537;30.65
49740;537;29.07
49740;537;25.35
49740;537;35.43
49740;537;31.89
49740;537;32.04
49740;537;28.39
49740;537;19.97
49740;537;38.43
49740;537;31.87
49740;537;35.69
49740;537;35.43
49740;537;28.13
49740;537;24.91
49740;537;31.87
49740;537;29.51
49740;537;26.50
49740;537;26.92
49740;537;35.17
49740;537;24.52
49740;537;31.27
49740;537;31.01
49740;537;33.86
49740;537;31.95
49740;537;29.77
49740;537;18.64
122561;537;20.23
122561;537;17.23
122561;537;20.40
122561;537;16.58
122561;537;14.32
122561;537;15.89
122561;537;14.15
122561;537;21.91
122561;537;16.32
122561;537;18.02
122561;537;17.63
122561;537;19.53
122561;537;17.62
122561;537;15.46
122561;537;13.46
122561;537;17.31
122561;537;20.14
122561;537;13.46
122561;537;16.84
122561;537;19.19
122561;537;20.32
122561;537;30.87
122561;537;17.02
122561;537;14.58
122603;537;23.09
122603;537;19.85
122603;537;18.02
122603;537;23.85
122603;537;30.82
122603;537;30.84
122603;537;24.74
122603;537;19.88
122603;537;20.49
122603;537;21.02
122603;537;32.25
122603;537;23.23
122603;537;16.34
122603;537;25.27
122603;537;20.92
122603;537;19.04
122603;537;19.61
122603;537;16.78
122603;537;18.64
122603;537;16.88
122603;537;20.23
122603;537;25.27
122603;537;8.68
122603;537;19.62
122603;537;18.67
122603;537;5.73
122603;537;22.23
122603;537;32.27
122603;537;21.36
122603;537;18.32
122603;537;20.06
122603;537;26.57
122603;537;4.59
122603;537;23.53
122603;537;19.62
122603;537;26.40
122603;537;14.64
122603;537;18.55
122603;537;14.73
122603;537;22.46
122603;537;16.35
122603;537;19.08
122603;537;19.70
122603;537;21.01
122603;537;0.00
122603;537;20.03
122603;537;0.00
122603;537;27.00
122603;537;0.00
122603;537;18.86
122603;537;19.49
122603;537;26.48
122603;537;20.58
122603;537;23.41
122603;537;20.66
122603;537;17.31
122603;537;23.27
122603;537;19.17
122603;537;25.27
122603;537;17.71
122603;537;25.27
122603;537;21.01
122603;537;22.31
122603;537;25.53
122603;537;21.53
122603;537;23.53
122603;537;29.24
122603;537;10.69
122603;537;17.96
122603;537;22.53
122603;537;11.23
122603;537;22.49
122603;537;14.91
122603;537;20.84
122603;537;22.09
122603;537;17.51
122603;537;24.66
122603;537;19.71
122603;537;20.14
122603;537;16.97
122603;537;19.79
122603;537;28.57
122603;537;18.55
122603;537;15.45
122603;537;27.03
122603;537;26.44
122603;537;22.88
122603;537;20.48
138111;537;19.61
138111;537;15.81
138111;537;17.58
138111;537;16.25
138111;537;13.25
138111;537;20.05
138111;537;25.27
138111;537;12.01
138111;537;24.03
138111;537;13.87
138111;537;22.09
138111;537;14.04
138111;537;19.96
138111;537;21.29
138111;537;22.26
138111;537;23.41
138111;537;17.76
138111;537;21.91
138111;537;23.32
138111;537;34.86
138111;537;13.87
138111;537;19.67
138111;537;23.94
138111;537;21.20
138111;537;18.29
138111;537;24.16
138111;537;16.96
138111;537;8.57
138111;537;14.49
138111;537;23.32
138111;537;30.86
138111;537;21.29
138111;537;11.84
138111;537;27.74
138111;537;21.55
138111;537;17.49
138111;537;17.14
138111;537;19.43
129791;539;70.62
129791;539;35.00
129791;539;12.00
129791;539;33.00
129791;539;110.00
129791;539;70.62
129791;539;30.40
129791;539;84.00
129791;539;158.00
129791;539;33.00
129791;539;134.30
129791;539;51.20
129791;539;84.00
129791;539;180.40
129791;539;12.00
129791;539;14.00
129791;539;30.00
129791;539;126.40
129791;539;12.00
35122;546;19.90
35122;546;19.90
35122;546;21.80
35122;546;22.80
35122;546;17.80
35122;546;29.50
35122;546;22.80
35122;546;19.90
35122;546;17.80
35122;546;69.40
129791;553;79.97
129791;553;49.99
129791;553;59.98
129791;553;9.99
129791;553;19.99
129791;553;39.98
129791;553;49.98
129791;553;19.99
129791;553;29.98
129791;553;79.97
129791;553;19.99
129791;553;19.90
129791;553;29.98
33898;561;21.00
33898;561;23.40
33898;561;16.62
33898;561;11.99
33898;561;14.00
33898;561;48.06
33898;561;12.60
33898;561;24.89
33898;561;13.30
33898;561;15.90
33898;561;14.00
33898;561;28.35
33898;561;6.50
33767;582;1500.00
33767;582;80.00
33767;582;700.00
33767;582;159.90
33767;582;1390.00
33767;582;2500.00
33767;582;74.90
33767;582;225.00
33767;582;1399.90
33767;582;50.00
33767;582;74.90
33767;582;20.00
33767;582;50.00
34357;582;70.00
34357;582;49.90
34357;582;1050.00
34357;582;250.00
34357;582;90.00
34357;582;230.00
34357;582;179.00
34357;582;21.51
34357;582;129.90
34357;582;49.90
34357;582;307.80
34357;582;115.00
34357;582;749.00
34357;582;672.00
34357;582;80.00
34357;582;20.00
34357;582;60.00
34357;582;1099.00
34357;582;300.00
34357;582;577.90
34357;582;170.00
34357;582;20.00
34357;582;60.00
34357;582;150.00
34357;582;150.00
34357;582;110.00
34357;582;2098.00
34357;582;9.90
34357;582;0.00
34357;582;100.00
34357;582;90.00
34357;582;25.90
34357;582;12.90
34357;582;2098.00
34357;582;29.90
45618;592;84.12
45618;592;157.60
45618;592;157.60
45618;592;87.65
45618;592;185.80
45618;592;157.60
45618;592;84.12
45618;592;104.04
45618;592;68.98
45618;592;157.60
45618;592;142.82
45618;592;68.98
45618;592;68.98
45618;592;68.98
45618;592;185.80
45618;592;142.82
45618;592;75.70
45618;592;157.60
45618;592;84.12
45618;592;157.60
45618;592;68.98
45618;592;110.89
45618;592;157.60
45618;592;157.60
45618;592;84.12
45618;592;157.60
33898;596;35.90
33898;596;28.05
33898;596;69.70
33898;596;12.60
33898;596;47.79
33898;596;63.50
33898;596;55.60
33898;596;55.60
33898;596;35.90
33898;596;0.00
33898;596;104.11
33898;596;9.21
33898;596;63.50
33898;596;29.74
33898;596;134.49
34289;596;209.23
34289;596;65.43
34289;596;39.90
34289;596;36.88
34289;596;46.50
34289;596;96.40
34289;596;79.85
34289;596;39.30
34289;596;57.37
34289;596;49.85
34289;596;39.90
34289;596;14.90
34289;596;7.98
35192;596;22.60
35192;596;17.48
35192;596;22.60
35192;596;53.78
35192;596;10.99
35192;596;9.79
35192;596;14.38
35192;596;16.98
